URLSimilarityIndex,CharContinuationRate,LineOfCode,HasFavicon,Robots,HasDescription,HasSocialNet,HasHiddenFields,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfExternalRef
100.0,1.0,1284.0,1,0,0,1,1,1,39.0,1,1.0,5,4
46.26380767,0.466666667,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,443.0,1,0,1,1,0,1,29.0,3,13.0,58,4
100.0,1.0,827.0,0,0,0,0,0,1,8.0,1,2.0,1,44
100.0,1.0,314.0,0,1,1,1,0,1,19.0,1,1.0,29,19
100.0,1.0,260.0,0,0,1,1,0,0,12.0,2,9.0,8,3
100.0,0.583333333,1224.0,1,0,1,0,0,1,46.0,15,8.0,136,35
73.46938776,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,1,1
75.10683761,0.75,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,1,1,1,1,1,72.5,12,9.0,220,58
45.90270552,0.571428571,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
90.08264463,1.0,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,664.0,0,0,0,1,0,1,5.0,3,7.0,50,2
65.31452087,0.52173913,16.0,0,0,0,0,0,0,0.0,0,0.0,0,2
100.0,1.0,3164.5,1,1,1,1,1,1,42.0,20,11.0,220,69
36.52753282,0.695652174,10.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.8,3164.5,0,0,1,1,1,1,72.5,5,25.0,220,138
55.28492647,0.923076923,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2623.0,0,1,1,1,1,1,72.5,2,20.0,45,12
100.0,1.0,177.0,0,0,1,0,1,0,0.0,3,3.0,2,4
88.78676471,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.391304348,495.0,0,1,0,0,1,1,13.0,4,9.0,54,56
9.962688145,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.9,693.0,1,0,1,1,0,0,17.0,3,8.0,4,1
100.0,1.0,601.0,0,0,1,1,1,1,10.0,5,23.0,37,6
73.61111111,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
67.57369615,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
72.17630854,0.857142857,105.0,1,0,1,0,0,0,0.0,1,1.0,4,0
100.0,0.882352941,1454.0,0,1,1,1,0,1,50.0,3,22.0,159,141
50.72222222,0.857142857,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1341.0,0,0,1,1,1,1,23.0,20,20.0,47,24
14.60537919,0.714285714,293.0,0,0,0,0,0,0,4.0,0,3.0,0,1
100.0,1.0,605.0,1,1,0,1,0,1,22.0,7,14.0,41,45
60.88888889,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
78.63945578,1.0,49.0,0,0,0,0,0,0,0.0,0,2.0,0,1
45.50295858,0.371428571,14.0,0,0,0,0,0,0,0.0,0,0.0,0,2
56.77179963,0.833333333,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
77.77777778,1.0,11.0,0,0,0,0,0,0,0.0,0,0.0,0,1
38.7755102,0.555555556,141.0,0,0,0,0,0,0,4.0,0,0.0,0,3
100.0,1.0,803.0,0,0,0,1,1,1,30.0,1,6.0,66,18
100.0,1.0,2601.0,1,0,0,0,0,1,1.0,7,5.0,5,17
100.0,1.0,2527.0,0,1,1,1,1,1,24.0,20,33.0,138,141
100.0,1.0,2653.0,1,0,1,1,1,1,20.0,2,12.0,50,61
100.0,0.5625,1263.0,1,0,0,0,1,0,48.0,7,3.0,41,8
22.33401033,0.833333333,13.0,0,0,0,0,0,0,0.0,0,0.0,1,1
57.61111111,0.684210526,68.0,0,0,0,0,0,0,0.0,0,0.0,0,1
55.28492647,0.923076923,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
51.17262591,0.583333333,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.71875,2.0,0,0,0,0,1,0,1.0,0,1.0,1,1
44.60264726,0.710526316,152.0,0,0,0,0,0,0,4.0,0,0.0,0,6
100.0,1.0,1230.0,1,1,0,1,1,1,72.5,11,22.0,124,124
100.0,1.0,1816.0,1,0,1,0,1,1,72.5,2,20.0,219,141
23.13978495,0.884615385,229.0,0,0,0,0,0,0,0.0,0,2.0,0,1
100.0,0.85,1306.0,0,0,0,0,0,0,72.5,12,7.0,2,141
100.0,1.0,3164.5,0,1,0,1,0,1,22.0,9,13.0,6,95
76.58495351,1.0,16.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.909090909,760.0,0,0,1,1,0,1,16.0,5,10.0,1,8
25.390625,0.892857143,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0
56.27030539,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
70.54227941,0.769230769,11.0,0,0,0,0,0,0,0.0,0,0.0,1,1
62.96296296,0.5625,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
87.84722222,1.0,11.0,0,0,0,0,0,0,0.0,0,0.0,0,1
82.09366391,1.0,3.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,506.0,1,0,0,0,1,0,4.0,20,31.0,111,8
2.14475451,0.21052631499999996,366.0,0,0,0,0,0,0,0.0,1,7.0,0,2
17.57785467,0.612903226,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
100.0,0.8,251.0,0,0,0,1,0,1,13.0,3,1.0,22,10
100.0,1.0,1049.0,0,0,0,0,1,0,72.5,3,7.0,0,1
100.0,1.0,454.0,1,1,1,1,0,1,10.0,19,37.5,47,56
100.0,1.0,979.0,0,0,1,0,0,1,13.0,0,3.0,77,6
35.17422748,0.342857143,2.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,3164.5,0,0,1,1,1,1,68.0,8,19.0,76,21
100.0,0.545454545,218.0,0,0,1,0,0,0,19.0,11,5.0,0,1
49.11564626,0.8,2.0,0,0,0,0,0,0,0.0,0,1.0,1,1
100.0,1.0,1943.0,0,0,0,1,0,1,72.5,3,5.0,220,47
100.0,1.0,265.0,0,1,1,0,1,1,6.0,0,0.0,33,38
100.0,1.0,3164.5,1,1,1,1,1,1,72.5,20,37.5,92,77
100.0,1.0,861.0,0,0,0,0,1,0,5.0,1,15.0,15,5
15.03560503,0.454545455,212.0,0,0,0,0,0,1,1.0,0,0.0,1,1
100.0,1.0,2739.0,1,1,1,1,1,1,61.0,7,35.0,84,109
100.0,1.0,847.0,1,1,1,1,1,1,46.0,20,34.0,123,115
49.81818182,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
46.8947924,0.5,2.0,0,0,0,0,0,0,0.0,0,1.0,1,1
16.15157895,0.486486486,11.0,0,0,0,0,0,0,0.0,0,0.0,1,1
5.042133803,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,287.0,1,0,1,0,0,0,8.0,1,2.0,21,24
61.21883657,0.642857143,179.0,1,0,0,0,1,0,11.0,1,2.0,0,14
100.0,1.0,766.0,1,1,1,1,1,0,72.5,2,8.0,100,80
61.43162393,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
69.56889265,1.0,24.0,0,0,0,0,0,0,0.0,1,0.0,2,0
100.0,1.0,868.0,0,0,0,0,0,1,40.0,10,14.0,220,141
57.11500975,0.642857143,9.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,197.0,1,0,0,1,0,1,28.0,1,9.0,16,16
41.60297864,0.869565217,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,1290.0,1,0,1,1,0,1,72.5,6,9.0,0,101
100.0,1.0,1201.0,1,1,1,1,1,1,46.0,2,29.0,110,141
60.693153,0.777777778,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1463.0,0,1,0,1,1,0,36.0,20,21.0,169,141
33.28073636,0.342857143,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
70.90909091,1.0,3.0,0,0,0,0,0,0,0.0,0,0.0,0,0
33.77626533,0.620689655,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,1853.0,0,1,1,1,1,1,42.0,20,37.5,129,141
34.14016769,0.625,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,257.0,0,1,1,1,0,1,4.0,4,1.0,47,1
76.38888889,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
50.45173196,0.424242424,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
58.9390681,0.576923077,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
32.33452239,1.0,16.0,0,0,0,0,0,0,0.0,0,0.0,0,1
33.47175144,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
33.20426829,1.0,423.0,0,0,0,0,1,1,18.0,1,10.0,0,2
38.35294118,0.289473684,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
44.68055556,0.85,271.0,1,0,0,0,1,0,19.0,3,9.0,1,4
100.0,1.0,1039.0,0,0,0,1,0,1,72.5,3,11.0,0,141
100.0,1.0,1007.0,1,1,1,1,1,0,72.5,4,37.5,220,141
100.0,1.0,440.0,1,1,1,1,1,1,16.0,13,18.0,38,44
100.0,1.0,1176.0,1,1,1,1,1,1,10.0,4,2.0,112,102
100.0,1.0,1550.0,0,0,0,1,1,1,41.0,20,37.5,95,127
100.0,1.0,1073.0,0,0,1,1,1,1,38.0,3,5.0,170,141
100.0,1.0,265.0,1,0,1,1,0,1,10.0,1,3.0,39,40
75.93688363,0.590909091,84.0,0,0,0,0,1,0,1.0,2,4.0,2,3
100.0,1.0,3164.5,0,0,1,1,0,1,46.0,20,16.0,220,76
100.0,1.0,2847.0,1,1,1,1,1,1,67.0,19,25.0,99,76
100.0,1.0,1335.0,1,0,0,0,0,1,21.0,3,3.0,55,65
100.0,1.0,710.0,0,0,1,1,0,1,72.5,8,23.0,142,18
100.0,1.0,3164.5,1,1,0,1,1,0,50.0,20,37.5,122,141
100.0,1.0,2311.0,1,1,1,1,1,1,55.0,20,14.0,6,18
70.85137085,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,569.0,0,0,0,1,1,1,6.0,3,12.0,73,4
27.15701791,0.260869565,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
74.46581197,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1477.0,0,1,1,1,1,1,58.0,9,24.0,167,141
100.0,1.0,1552.0,1,1,1,1,1,1,62.0,20,37.5,176,141
13.86957771,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2615.0,0,0,1,1,0,0,4.0,4,5.0,220,141
100.0,1.0,849.0,1,0,1,1,1,1,37.0,1,6.0,187,31
100.0,1.0,2546.0,1,1,1,1,0,1,64.0,7,14.0,204,141
100.0,0.5,1283.0,1,0,1,1,1,1,20.0,6,10.0,220,40
100.0,1.0,2092.0,0,0,1,1,1,1,22.0,13,18.0,141,20
100.0,1.0,1645.0,1,1,1,1,1,1,6.0,16,20.0,117,89
100.0,1.0,3012.0,1,0,1,1,1,1,20.0,4,14.0,42,15
100.0,1.0,3164.5,1,1,1,1,0,1,21.0,6,11.0,105,20
100.0,1.0,2214.0,0,1,1,1,1,1,40.0,9,14.0,129,141
100.0,0.523809524,360.0,1,1,0,0,1,1,13.0,4,7.0,1,3
100.0,1.0,2386.0,1,0,1,1,1,0,72.5,13,37.5,207,141
47.95321637,0.571428571,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,274.0,1,0,0,1,1,1,8.0,8,8.0,32,13
100.0,0.533333333,2662.0,0,0,1,0,0,1,12.0,18,34.0,23,4
100.0,0.6,428.0,1,0,1,0,0,1,36.0,2,6.0,4,18
100.0,1.0,979.0,0,0,1,0,0,0,50.0,13,19.0,125,22
100.0,1.0,1025.0,0,1,1,1,0,1,17.0,13,23.0,130,106
100.0,1.0,458.0,0,1,1,1,1,1,29.0,4,10.0,75,76
100.0,1.0,1662.0,0,0,1,1,1,1,47.0,2,10.0,33,58
100.0,1.0,3061.0,0,0,0,0,1,1,18.0,20,37.5,115,131
100.0,0.625,290.0,0,1,0,1,1,1,6.0,9,17.0,35,44
100.0,1.0,842.0,0,1,0,1,1,1,16.0,20,37.0,87,95
17.54972893,0.75,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1474.0,1,0,1,1,0,1,16.0,2,13.0,39,9
100.0,1.0,868.0,1,0,0,1,1,1,18.0,1,9.0,8,104
42.23430549,0.5,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
56.95997407,0.678571429,28.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,560.0,1,1,1,0,0,1,10.0,6,7.0,38,42
100.0,1.0,810.0,1,1,1,1,1,0,38.0,1,4.0,8,14
100.0,1.0,1900.0,1,1,1,1,1,1,72.5,20,37.5,220,141
68.89264582,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.714285714,3164.5,0,0,0,1,0,1,22.0,4,14.0,220,141
36.87047995,0.428571429,59.0,1,0,1,0,0,0,2.0,0,3.0,1,0
100.0,1.0,1020.0,1,1,1,1,1,1,19.0,20,21.0,31,24
32.13296399,0.466666667,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
75.92526051,0.722222222,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,350.0,1,0,0,0,0,0,0.0,3,11.0,32,9
69.90701606,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,0,0,1,0,1,72.5,11,23.0,220,141
22.33401033,0.833333333,13.0,0,0,0,0,0,0,0.0,0,0.0,1,1
100.0,1.0,3164.5,0,1,0,1,0,1,72.5,15,14.0,220,141
100.0,1.0,1265.0,0,0,0,1,1,1,7.0,10,14.0,22,43
36.44444444,0.818181818,177.0,0,0,0,0,1,0,1.0,1,2.0,0,1
100.0,1.0,3164.5,1,1,0,1,1,1,72.5,1,37.5,220,141
100.0,0.769230769,1031.0,0,1,1,1,0,1,19.0,11,10.0,151,141
100.0,1.0,1441.0,0,1,1,1,1,1,33.0,15,31.0,78,23
100.0,1.0,760.0,0,1,1,1,1,1,20.0,1,10.0,49,11
55.28492647,0.923076923,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
64.44444444,0.727272727,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
62.65232975,0.5,30.0,0,0,0,0,0,0,1.0,2,0.0,2,0
65.03401361,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2213.0,1,0,1,0,1,1,0.0,20,15.0,58,5
100.0,1.0,265.0,0,1,0,0,1,1,11.0,2,4.0,0,1
12.69587473,0.466666667,4.0,0,0,0,0,0,0,0.0,0,0.0,1,0
36.87047995,0.392857143,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,1209.0,0,0,0,0,1,1,36.0,6,23.0,214,24
36.43537415,0.580645161,15.0,0,0,0,0,0,0,0.0,0,1.0,0,0
21.46400227,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
29.32736455,0.6,95.0,0,1,0,0,0,0,0.0,2,0.0,2,1
77.27891156,0.7,14.0,0,0,0,0,0,0,0.0,0,0.0,0,2
32.26032413,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,1,1,1,1,1,1.0,1,24.0,160,141
100.0,1.0,2428.0,1,0,0,1,1,1,61.0,2,7.0,139,26
48.7394958,0.866666667,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1429.0,1,0,1,1,1,1,48.0,12,24.0,112,120
36.34206624,1.0,16.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,3082.0,1,0,1,1,1,1,20.0,4,5.0,142,83
56.55767158,0.789473684,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
66.21182586,0.5,4.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.666666667,1102.0,1,1,0,1,1,1,40.0,14,33.0,74,102
100.0,1.0,1090.0,1,1,1,1,1,0,38.0,6,28.0,5,20
64.73829201,1.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.928571429,602.0,1,0,1,1,1,0,14.0,1,13.0,19,38
100.0,1.0,896.0,0,0,1,1,0,1,72.5,3,9.0,98,14
67.21763085,1.0,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,421.0,0,0,0,1,0,1,37.0,3,5.0,14,41
74.89316239,1.0,15.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,777.0,1,0,0,1,1,1,22.0,13,21.0,1,79
100.0,1.0,3164.5,0,0,1,1,1,1,67.0,1,20.0,220,141
100.0,1.0,879.0,0,1,1,1,1,1,25.0,8,14.0,185,141
100.0,0.818181818,1193.0,1,0,1,1,1,1,7.0,4,3.0,17,30
100.0,1.0,508.0,1,0,1,1,1,1,11.0,4,8.0,5,18
100.0,1.0,1505.0,1,0,0,1,1,1,42.0,3,14.0,101,81
100.0,1.0,341.0,0,1,1,1,1,1,21.0,3,16.0,56,38
59.54433498,0.541666667,2.0,0,0,0,0,1,0,0.0,1,1.0,1,0
82.89119569,1.0,48.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,355.0,0,0,1,1,1,1,6.0,1,2.0,15,20
100.0,1.0,837.0,0,0,1,0,0,1,12.0,11,9.0,117,117
21.77935084,0.483870968,95.0,0,1,0,0,0,0,0.0,2,0.0,2,1
41.2863816,1.0,198.0,0,0,0,0,0,1,0.0,1,6.0,0,0
26.18754398,1.0,22.0,0,0,0,0,0,0,0.0,0,1.0,0,0
59.9137931,0.590909091,13.0,0,0,0,0,0,0,0.0,0,0.0,0,1
58.20069204,0.633333333,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
58.63888889,0.75,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
24.47187929,0.5,157.0,1,1,0,0,1,0,4.0,0,1.0,0,1
41.14754904,0.405405405,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,0,1,1,1,1,72.5,20,23.0,130,141
59.22222222,0.416666667,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,473.0,0,1,1,1,0,0,34.0,9,17.0,42,55
100.0,1.0,838.0,1,0,0,0,0,0,31.0,2,16.0,114,5
100.0,1.0,736.0,0,0,1,0,1,0,10.0,12,10.0,35,0
100.0,1.0,1008.0,1,0,1,1,1,1,21.0,20,37.5,49,34
100.0,1.0,426.0,1,1,1,0,0,1,10.0,12,13.0,43,4
100.0,0.625,3134.0,1,1,1,1,1,1,63.0,20,37.5,198,141
100.0,1.0,487.0,0,1,1,1,0,1,12.0,9,11.0,52,53
100.0,1.0,462.0,1,1,1,1,0,1,17.0,3,5.0,58,15
100.0,1.0,1009.0,1,0,1,1,0,1,48.0,4,11.0,99,24
70.43534763,0.642857143,66.0,0,0,1,0,1,0,0.0,2,2.0,2,0
69.375,0.65,2.0,0,0,0,0,1,0,0.0,1,1.0,1,0
100.0,1.0,3164.5,1,0,1,1,1,1,72.5,2,13.0,208,141
30.89414859,0.5,198.0,0,0,0,0,0,0,0.0,0,0.0,0,2
94.4598338,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1306.0,0,1,1,1,1,1,37.0,20,37.5,72,119
73.8292011,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
51.34050179,0.423076923,16.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,451.0,0,0,0,1,1,1,41.0,20,15.0,61,6
100.0,1.0,2644.0,1,0,1,1,0,0,61.0,6,16.0,160,7
49.47368421,0.666666667,2.0,1,0,0,0,0,0,0.0,1,1.0,1,1
100.0,1.0,980.0,1,0,0,1,1,0,25.0,18,12.0,105,26
67.40923077,0.454545455,11.0,0,0,0,0,0,0,0.0,0,0.0,0,1
9.425027881,1.0,148.0,1,0,1,0,1,0,0.0,4,9.0,0,1
43.85218552,0.548387097,68.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,314.0,1,0,1,0,0,0,17.0,7,15.0,16,28
100.0,0.818181818,430.0,1,1,0,1,1,1,56.0,3,10.0,70,18
100.0,1.0,1218.0,1,1,0,1,1,1,54.0,20,9.0,70,45
100.0,1.0,526.0,1,0,1,1,0,1,6.0,5,14.0,22,24
68.66666667,1.0,2.0,0,0,0,0,0,0,0.0,0,1.0,1,1
100.0,1.0,3164.5,0,0,1,1,1,1,72.5,9,37.5,220,26
100.0,1.0,2300.0,1,0,1,1,1,1,66.0,8,17.0,220,141
100.0,1.0,558.0,0,0,1,0,0,0,58.0,5,13.0,94,104
5.573685462,0.391304348,11.0,0,0,0,0,0,0,0.0,0,0.0,0,0
71.08512021,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
40.23123653,0.565217391,68.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,1211.0,0,1,0,1,1,1,21.0,7,16.0,39,51
100.0,0.92,872.0,1,1,1,1,0,1,23.0,9,17.0,114,114
20.94721991,0.384615385,25.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,808.0,1,0,1,1,0,1,9.0,4,14.0,44,26
100.0,1.0,708.0,0,0,0,1,0,1,24.0,6,11.0,89,98
62.8909552,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,727.0,1,0,1,1,1,0,42.0,6,12.0,65,42
58.96615385,0.523809524,161.0,1,0,0,0,0,0,4.0,2,2.0,0,1
100.0,0.666666667,705.0,1,0,1,1,0,1,46.0,9,11.0,23,25
46.77253822,0.5,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
6.719057236,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
69.16996047,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,3164.5,1,0,1,1,1,1,47.0,11,15.0,177,17
42.61111111,0.619047619,4.0,0,0,0,0,0,0,0.0,0,0.0,0,0
15.94308388,0.916666667,4.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.75,172.0,1,0,0,1,0,0,1.0,1,9.0,0,3
6.42897666,0.363636364,474.0,0,0,0,0,1,1,10.0,2,1.0,0,0
100.0,1.0,2863.0,1,0,1,1,1,1,30.0,19,13.0,62,54
100.0,1.0,469.0,1,0,1,0,0,1,43.0,1,3.0,38,13
100.0,1.0,3164.5,0,1,0,1,0,1,35.0,20,37.5,86,92
13.57272814,0.390243902,241.0,1,1,0,0,1,0,0.0,6,1.0,0,4
61.9047619,1.0,3.0,0,0,0,0,0,0,0.0,0,0.0,0,0
36.38709677,0.259259259,20.0,0,0,0,0,0,0,0.0,0,0.0,0,0
52.13660038,0.571428571,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
56.62507427,0.571428571,50.0,0,0,1,0,0,1,3.0,2,4.0,1,3
100.0,0.583333333,422.0,1,0,0,1,0,1,13.0,2,37.5,69,3
100.0,1.0,999.0,1,0,1,0,1,0,7.0,3,13.0,12,36
100.0,1.0,558.0,0,0,1,1,1,0,20.0,3,5.0,27,13
100.0,0.571428571,401.0,1,0,0,1,1,0,22.0,3,5.0,101,8
3.679845935,0.232876712,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1405.0,0,0,1,1,1,1,22.0,19,15.0,101,15
40.34682765,0.892857143,13.0,0,1,0,0,0,0,0.0,0,0.0,0,1
4.459738546,0.4,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,976.0,0,1,1,0,1,1,19.0,5,8.0,191,141
55.0,1.0,9.0,0,0,0,0,0,0,0.0,0,0.0,0,0
44.93371212,0.625,255.0,0,0,0,0,1,0,0.0,0,3.0,0,0
100.0,1.0,1998.0,0,1,0,1,0,0,23.0,12,21.0,100,116
100.0,1.0,825.0,0,1,1,0,0,1,46.0,1,2.0,48,2
100.0,1.0,313.0,1,0,1,1,0,1,23.0,1,0.0,9,48
100.0,1.0,3164.5,1,1,0,1,1,1,72.5,9,10.0,220,69
100.0,1.0,593.0,0,0,1,0,1,1,33.0,1,2.0,26,30
100.0,1.0,3164.5,1,0,1,1,1,1,72.5,2,13.0,200,135
100.0,1.0,1145.0,1,1,1,1,1,1,64.0,6,8.0,110,121
35.33060109,0.5,141.0,0,0,0,0,0,0,4.0,0,0.0,0,3
100.0,1.0,582.0,1,1,1,1,1,1,16.0,15,16.0,77,81
100.0,0.875,1448.0,1,0,1,1,1,0,62.0,2,8.0,203,66
49.38560977,0.65625,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,755.0,1,1,1,1,0,0,5.0,2,18.0,29,8
100.0,1.0,616.0,1,0,1,0,1,1,5.0,5,6.0,139,1
100.0,1.0,2661.0,1,1,1,1,0,1,21.0,5,8.0,28,40
68.49401386,0.684210526,108.0,0,0,0,0,0,0,0.0,0,0.0,0,3
100.0,1.0,1422.0,0,1,1,0,1,1,60.0,7,12.0,220,21
75.66666667,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2369.0,1,0,1,1,1,1,59.0,5,20.0,220,141
100.0,1.0,349.0,1,0,0,0,1,1,6.0,20,30.0,39,4
79.27272727,1.0,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,893.0,0,1,0,0,1,1,20.0,20,37.5,87,94
100.0,1.0,3164.5,1,0,1,0,1,1,72.5,16,23.0,220,141
100.0,0.666666667,638.0,0,0,1,0,1,1,32.0,12,30.0,55,4
100.0,1.0,1452.0,1,0,0,1,1,1,59.0,20,14.0,86,74
100.0,1.0,1494.0,1,0,1,0,0,1,72.5,2,3.0,13,3
100.0,0.777777778,1463.0,0,0,1,1,0,1,22.0,11,23.0,220,141
49.65986395,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,0.346153846,1043.0,0,0,1,1,0,1,72.5,6,20.0,49,8
100.0,1.0,631.0,0,1,1,0,0,1,19.0,2,1.0,75,4
100.0,1.0,997.0,1,0,1,1,0,1,12.0,2,22.0,62,16
100.0,1.0,1435.0,0,1,0,0,1,1,31.0,20,30.0,114,138
25.11543582,0.7,6.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,1299.0,0,1,1,1,1,1,15.0,0,10.0,6,24
58.35429393,0.722222222,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
69.45454545,0.666666667,16.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2285.0,1,0,1,1,1,1,49.0,6,18.0,220,43
49.71428571,0.5,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
55.53677092,0.777777778,8.0,0,0,0,0,0,0,0.0,0,0.0,0,0
45.00473485,0.551724138,10.0,1,0,0,0,0,0,0.0,1,1.0,0,0
42.79123414,0.692307692,13.0,0,0,0,0,0,0,0.0,0,0.0,0,1
100.0,1.0,659.0,1,1,1,0,1,0,11.0,10,15.0,55,63
100.0,0.888888889,183.0,0,0,1,1,1,0,13.0,1,3.0,0,21
57.31225296,0.611111111,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
87.15277778,1.0,2.0,0,0,0,0,0,0,0.0,0,0.0,0,0
100.0,1.0,2044.0,0,1,0,1,0,1,21.0,20,34.0,114,111
100.0,1.0,3023.0,1,0,1,1,1,1,19.0,20,37.5,220,141
100.0,1.0,1270.0,1,1,1,0,0,1,12.0,8,12.0,26,29
